Unnamed: 0,number,name,rookie_year,country,has_website,auto_park,tele_ascent,auto_sample_net,auto_sample_low,auto_sample_high,auto_specimen_low,auto_specimen_high,teleop_sample_net,teleop_sample_low,teleop_sample_high,teleop_specimen_low,teleop_specimen_high,minor_fouls,major_fouls,auto_points,teleop_points,rank,estimated_contribution_opr,wins,losses,ties,awards
0,16367,Krypton Warriors,2019,USA,True,"True,True,False,True,False,True,False,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False","NONE,ASCENT_2,ASCENT_2,ASCENT_2,ASCENT_2,ASCENT_2,ASCENT_2,ASCENT_1,ASCENT_2,ASCENT_1,ASCENT_2,ASCENT_1,ASCENT_2,ASCENT_2,NONE,ASCENT_2,ASCENT_2,ASCENT_2,ASCENT_2,ASCENT_2,ASCENT_1,ASCENT_1,ASCENT_1,ASCENT_1,ASCENT_1,ASCENT_1,ASCENT_1,ASCENT_1,ASCENT_1,ASCENT_3,ASCENT_1","0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,2,1,0,1,0,1,2,2,2,2","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","1,0,1,0,2,1,1,0,1,0,1,1,1,3,1,1,1,1,1,2,4,1,1,3,2,1,5,2,5,4,3","0,2,1,6,0,4,1,0,2,1,0,0,0,0,0,1,0,0,0,0,1,4,0,0,1,0,2,0,0,0,0","0,4,3,1,4,0,0,1,1,1,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0","5,0,0,0,0,0,1,1,0,4,7,4,3,7,4,0,6,7,6,8,12,9,8,12,8,2,4,8,12,10,10","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","1,1,4,1,5,5,3,5,4,3,4,4,4,6,6,6,6,7,7,7,8,5,1,7,7,7,6,6,10,7,8","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0","21,7,13,3,23,18,10,0,15,3,13,40,13,33,13,15,13,13,12,23,56,26,21,33,31,13,61,39,69,59,49","53,48,72,44,84,76,55,68,63,74,126,86,79,134,92,92,130,144,136,152,181,136,80,172,139,89,102,127,202,180,166","2,2,2,6,7,8,11,11,11,9","0,46.403146493254106,0,55.09254207919976,0,65.72693620962866,0,0,89.21031333140162,132.6966463866413",81.0,2.0,0.0,Connect Award Winner
0,11434,JagWires,2016,USA,False,"False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False","ASCENT_2,ASCENT_2,OBSERVATION_ZONE,ASCENT_2,ASCENT_2,ASCENT_2,ASCENT_2,ASCENT_2,NONE,ASCENT_2,ASCENT_2,ASCENT_2,ASCENT_2,ASCENT_2,ASCENT_2,ASCENT_2,ASCENT_2,ASCENT_2,ASCENT_2,ASCENT_2,ASCENT_2,ASCENT_2,ASCENT_2,ASCENT_2,ASCENT_2,ASCENT_2,ASCENT_2","0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0","0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0","0,2,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,3,3","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","1,2,2,1,1,1,1,1,1,2,1,1,5,1,2,2,2,3,1,1,2,1,1,2,1,1,1","4,0,4,1,0,1,0,0,0,2,0,0,1,0,2,3,3,0,1,0,1,0,0,0,0,0,0","0,0,0,0,0,0,0,2,1,1,0,0,2,2,4,0,1,0,0,0,0,1,0,0,0,0,0","0,9,0,0,4,0,0,0,7,0,2,0,0,0,0,0,2,10,8,14,10,2,2,5,12,11,12","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","5,6,6,5,4,7,7,4,7,4,3,1,9,5,5,7,4,7,4,7,7,7,6,6,5,6,6","0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0","2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","10,36,20,10,18,12,10,10,38,20,10,10,53,10,20,20,20,30,34,34,22,14,10,23,45,34,34","76,150,86,70,90,90,85,66,145,63,76,25,118,76,100,94,81,165,121,212,170,120,94,130,176,166,186","5,5,4,6,6","0,82.41996265007238,49.730969049530316,66.24740729595526,91.44517298154821",39.0,1.0,0.0,
0,26869,Blue Top Hats,2024,USA,False,"False,False,False,False,True,False,True,False,True,False,False,False,False,True","NONE,ASCENT_1,ASCENT_2,NONE,NONE,NONE,ASCENT_2,ASCENT_1,ASCENT_2,ASCENT_2,ASCENT_3,NONE,ASCENT_1,ASCENT_1","0,0,0,0,1,0,0,0,0,0,0,0,0,0","0,0,0,0,0,1,0,0,0,0,0,0,0,0","0,0,2,0,0,0,2,1,0,1,1,1,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0","1,0,0,0,0,0,2,4,2,3,3,1,1,2","3,4,2,4,3,1,1,0,0,0,0,0,0,2","0,0,0,0,0,4,0,0,0,0,0,0,0,0","0,4,7,0,2,0,6,4,4,4,8,2,4,3","0,0,0,0,0,0,0,0,0,0,0,0,0,0","4,0,0,0,0,0,3,12,5,7,9,8,4,4","0,1,1,1,0,0,0,0,0,0,0,0,0,1","0,0,1,0,0,0,0,0,0,0,0,0,0,0","13,0,16,0,5,4,39,48,23,41,41,18,10,23","46,46,78,11,22,33,98,170,112,120,184,99,90,86","26,22,13","16.111507389316774,0,61.3068006900817",5.0,9.0,0.0,
0,16010,CrashOuts,2018,USA,False,"False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False","ASCENT_1,ASCENT_1,ASCENT_1,ASCENT_1,NONE,ASCENT_1,NONE,NONE,NONE,OBSERVATION_ZONE,OBSERVATION_ZONE,ASCENT_1,OBSERVATION_ZONE,ASCENT_1,ASCENT_1,NONE,NONE,NONE,OBSERVATION_ZONE,NONE,NONE,OBSERVATION_ZONE,OBSERVATION_ZONE,NONE,NONE","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0","2,9,4,7,4,5,1,0,2,4,0,11,3,0,4,0,0,2,2,2,1,1,6,11,0","0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,1,2,1,0,0,0,0,0,0","3,0,1,0,0,0,0,0,0,0,8,0,0,6,0,0,0,0,0,0,1,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","4,0,0,0,0,0,0,0,0,0,5,0,1,0,10,2,4,0,3,0,0,3,0,0,2","0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","3,3,3,0,0,0,3,3,0,0,43,0,0,0,43,0,4,5,3,2,8,0,0,3,3","74,24,19,17,11,16,25,3,7,26,120,28,22,66,126,35,47,15,44,4,25,50,18,52,23","12,9,5,13","4.031636083446292,1.8579291638818067,27.4434411060309,0.14853410605980855",7.0,17.0,0.0,
0,20177,High Velocity,2021,USA,True,"False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False","OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,ASCENT_1,ASCENT_2,ASCENT_2,ASCENT_2,OBSERVATION_ZONE,ASCENT_2,ASCENT_2,ASCENT_2,ASCENT_1,ASCENT_2,ASCENT_1,ASCENT_2,ASCENT_2,ASCENT_2","0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,2,0,1,1","1,0,1,3,1,3,3,0,3,0,0,3,4,4,0,1,0,4,0,0,1,0","0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0","5,5,5,4,1,0,0,3,0,0,4,0,0,2,1,5,4,0,3,5,6,7","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,5,5,5,4,5,5,3,5,4,5,5,4,4,4,4,1,5,5","0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,3,3,12,14,10,10,10,10,13,3,0,13,10,20,10,3,20,8,10,10","48,46,48,44,66,62,78,71,62,65,80,74,66,92,73,112,90,66,70,80,130,136","2,1,1,3,3,12","33.526349520251955,65.08168077234822,56.508870519799906,0,54.40800937607023,59.0900241412978",38.0,3.0,1.0,"Inspire Award Winner,Winning Alliance Award Winners"
0,10982,Ulrich Robotics,2015,USA,False,"False,False,False,False,False,False,False,False,False,False","NONE,NONE,NONE,NONE,NONE,OBSERVATION_ZONE,NONE,NONE,NONE,OBSERVATION_ZONE","0,0,0,0,1,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","0,4,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,3,0,0","3,0,5,6,7,3,1,3,6,3","0,0,0,0,0,0,0,0,0,3","0,16,0,1,0,0,3,0,5,0","0,0,0,0,0,0,0,0,0,0","0,0,0,0,2,0,0,7,1,0","0,0,0,0,0,0,0,0,1,0","0,0,0,0,0,0,0,0,0,0","0,32,0,0,2,0,0,33,0,0","6,143,13,23,37,9,29,79,77,36","15,15,18,18","0,0,3.795333799299423,7.310062105308514",0.0,10.0,0.0,
0,27975,Gardena,2024,USA,False,"False,False,False,False,False","NONE,NONE,NONE,NONE,NONE","0,0,0,0,0","0,0,0,0,0","0,0,0,0,0","0,0,0,0,0","0,0,0,0,0","1,3,4,2,5","0,0,0,0,0","0,0,0,0,0","0,0,0,0,0","0,0,0,4,4","0,1,0,0,0","0,1,0,0,0","3,0,0,3,3","2,9,8,59,65",12,9.776262799045174,2.0,3.0,0.0,
0,23537,Itkan MARVELS of MAS Katy Robotics,2023,USA,False,"False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,True,True","OBSERVATION_ZONE,NONE,OBSERVATION_ZONE,NONE,NONE,NONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,NONE,OBSERVATION_ZONE,ASCENT_1,OBSERVATION_ZONE,ASCENT_1,NONE,ASCENT_1,ASCENT_1,NONE,OBSERVATION_ZONE","0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0","2,1,3,1,4,3,2,2,0,2,0,0,1,0,5,0,1,1,1,0","0,0,0,3,0,0,0,1,2,3,0,2,4,3,1,0,0,0,1,1","0,0,1,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,4,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","4,0,0,0,0,5,0,0,0,0,0,0,6,3,0,1,6,0,0,3","0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0","13,0,0,0,0,13,0,3,3,3,19,3,15,0,2,0,11,0,3,3","50,2,17,17,8,59,22,11,14,19,80,19,96,60,20,25,88,5,53,37","8,8,8,8","13.631516556207114,18.061029180636318,11.18528775625355,1.8820831592907963",22.0,18.0,0.0,
0,17239,BeachBots,2019,USA,False,"False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,True,False,True,False,True","OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,ASCENT_1,OBSERVATION_ZONE,ASCENT_1,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,NONE,NONE,OBSERVATION_ZONE,NONE,NONE,NONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,NONE,OBSERVATION_ZONE,OBSERVATION_ZONE,NONE,NONE,NONE,OBSERVATION_ZONE,NONE,NONE","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","1,0,1,1,1,0,0,1,2,1,0,0,1,2,3,2,1,3,3,0,4,3,3,0,3,4,3,1","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,1,1,2,1,1,2,2,5,2,1,2","0,2,1,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,1","0,0,3,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","5,3,3,7,4,8,0,7,5,10,7,3,7,7,3,7,4,13,12,7,18,14,16,7,12,17,10,10","0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,5,1,0,0,4,5,3,2,5,5,0,0,1,4,2,3,2,2,2,2,3,11,6,1,7","0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1","1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0","8,0,8,11,8,0,0,18,26,11,3,3,28,19,27,16,11,40,40,23,48,37,47,23,77,55,37,31","46,34,56,109,51,82,15,102,108,128,76,84,109,63,43,66,90,142,148,79,182,150,163,86,221,229,93,182","11,9,13,11","24.984682097720295,56.53374719385238,58.03441640364814,109.3282823748074",17.0,14.0,0.0,Finalist Alliance Award Winners
0,11246,Victor FTC Team 2,2016,USA,False,"True,True,True,False,False","ASCENT_1,NONE,ASCENT_1,OBSERVATION_ZONE,ASCENT_1","0,0,0,0,0","0,0,0,0,0","0,0,0,0,0","0,0,0,0,0","0,0,0,0,0","0,0,2,1,0","4,1,0,2,0","0,0,0,2,3","0,0,0,0,0","3,0,0,0,0","0,0,0,0,0","0,0,0,0,0","6,6,3,3,0","52,7,7,32,27",21,7.22128718527822,1.0,4.0,0.0,Design Award Finalist
0,27284,Here Be Dragons,2024,USA,False,"False,False,False,False,False,False,False,False,False,False","NONE,NONE,ASCENT_1,ASCENT_1,NONE,NONE,NONE,OBSERVATION_ZONE,ASCENT_1,NONE","0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,1","4,0,3,0,3,0,1,2,0,0","0,2,0,1,0,2,2,0,0,0","1,0,0,0,0,0,0,2,4,0","0,0,1,0,0,0,0,0,0,0","1,0,2,2,0,0,3,3,0,3","0,0,0,4,2,0,2,0,0,0","0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,13","41,11,50,30,6,11,43,53,35,45","14,14,17,17","3.4840852340526323,21.692782752555548,0,0",12.0,28.0,0.0,
0,26868,SCH FTC The Pride,2024,USA,False,"False,False,False,False,False,False,True,True,False,False,True,True,True","OBSERVATION_ZONE,OBSERVATION_ZONE,NONE,OBSERVATION_ZONE,NONE,NONE,NONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE","0,0,0,1,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,1,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0","1,3,0,0,0,0,1,0,1,0,0,1,1","4,5,2,2,1,0,0,0,2,3,0,1,0","0,0,0,0,2,0,2,0,0,0,0,0,0","0,0,0,6,0,0,0,0,0,0,2,4,4","0,0,0,0,0,0,0,0,0,0,0,0,0","3,9,0,1,0,3,6,3,4,4,5,6,4","0,0,2,0,0,2,0,0,0,1,0,0,0","0,1,0,1,1,0,0,0,0,0,0,0,0","10,30,0,13,3,0,13,3,10,0,3,13,13","44,106,7,80,10,45,83,33,50,64,69,100,78","12,11","4.250907201056554,30.916506240439645",6.0,4.0,0.0,
0,18978,SemiPlatinum Penguins,2020,USA,False,"False,True,True,True,True,True,True,True,False,False,False,True,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False","ASCENT_2,ASCENT_2,ASCENT_2,ASCENT_2,ASCENT_2,ASCENT_2,NONE,ASCENT_1,ASCENT_1,ASCENT_2,NONE,ASCENT_1,ASCENT_2,ASCENT_2,ASCENT_2,ASCENT_2,OBSERVATION_ZONE,ASCENT_2,ASCENT_2,ASCENT_1,ASCENT_2,ASCENT_2,ASCENT_2,ASCENT_2,ASCENT_2,ASCENT_2,ASCENT_2","0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0","0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0","0,0,0,0,2,1,0,2,1,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,1","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0","1,2,2,2,2,2,2,2,1,1,1,2,2,2,1,2,2,0,1,3,3,3,3,2,3,3,3","0,3,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0","0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0","6,5,7,6,11,10,9,15,12,4,0,7,6,7,5,7,6,9,2,6,8,9,2,6,8,9,9","0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0","3,2,2,2,2,2,2,2,1,4,1,3,3,5,5,6,6,3,5,6,5,7,7,2,6,6,7","0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0","10,23,23,23,39,31,23,39,20,14,10,23,23,23,10,23,23,30,10,34,30,54,41,23,30,30,38","93,84,94,83,126,120,124,143,114,108,10,99,106,124,107,134,126,117,84,130,144,162,118,104,154,166,172","4,5,4","94.85594002911108,78.55238647116354,99.51321388492073",12.0,4.0,0.0,"Inspire Award Finalist,Winning Alliance Award Winners,Design Award Winner,Think Award Finalist"
0,22857,Mechanical Mustangs Citation,2022,USA,False,"True,False,True,True,True,True,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,False,True,False,True,False,False,True","NONE,NONE,OBSERVATION_ZONE,OBSERVATION_ZONE,NONE,OBSERVATION_ZONE,NONE,NONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,NONE,NONE,NONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,NONE,OBSERVATION_ZONE,OBSERVATION_ZONE,NONE,ASCENT_1,ASCENT_1,ASCENT_1,OBSERVATION_ZONE","0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1","0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,3,0,1,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3,0","0,4,1,0,1,5,0,0,2,0,1,5,2,3,2,3,8,7,3,5,3,2,1,1,1,3,4,8","0,0,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,2","0,0,0,1,0,0,0,0,2,8,4,0,0,0,6,4,0,0,4,0,2,3,4,1,1,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,5,1,0,0,0,3,0,4,0,0,2,0,0,0,2,0,1,0,4,5,0,0,4,10,0","0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0","3,8,3,16,3,3,0,0,0,24,33,3,3,6,11,11,3,3,3,12,0,10,30,3,14,10,37,10","0,8,9,65,19,51,30,3,53,70,92,17,4,26,55,44,19,52,41,26,25,86,87,14,36,56,115,30","22,22,26,26,27,27,27,18","14.814970748923498,0,0,18.816074133960417,22.731752905855828,0,12.078387602771915,25.562837932978443",29.0,38.0,0.0,"Rockwell Collins Innovate Award Winner,Inspire Award Winner"
0,26521,Canned Fish,2024,USA,False,"True,True,True,True,True","ASCENT_1,NONE,ASCENT_1,ASCENT_1,ASCENT_2","0,0,0,0,0","0,0,0,0,0","0,0,1,0,2","0,0,0,0,0","0,0,0,0,0","0,0,0,0,3","0,0,0,0,0","18,8,8,8,2","0,0,0,0,0","0,0,0,0,3","0,0,0,0,1","0,1,0,0,0","3,3,11,3,22","147,64,70,70,67",,,,,,
0,15399,Blue Steel - Shepherd MS Robotics,2018,USA,False,"False,False,False,False,False","NONE,NONE,ASCENT_1,NONE,ASCENT_1","0,0,0,0,0","0,0,0,0,0","0,0,0,0,0","0,0,0,0,0","4,0,1,0,0","0,0,1,2,0","0,0,0,0,3","0,0,0,0,0","0,0,0,0,0","4,3,2,0,0","0,0,1,0,0","0,0,0,0,0","40,0,13,0,3","43,33,55,4,30",35,-9.62435422133715,2.0,3.0,0.0,
0,26103,Innovation High School CyberWolves,2024,USA,False,"False,False,False,False,False,False,False,False,False,False,False,False,False,False,False","OBSERVATION_ZONE,OBSERVATION_ZONE,NONE,OBSERVATION_ZONE,ASCENT_1,ASCENT_1,NONE,NONE,ASCENT_1,NONE,NONE,NONE,NONE,ASCENT_1,NONE","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,1,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,4,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,1,0,3,0,2,0,0,0,0,0,0,0,0","3,2,1,0,3,0,2,0,0,5,0,0,0,1,0","0,0,1,0,1,4,2,5,3,0,1,0,1,2,1","0,0,0,7,0,0,0,0,0,0,8,2,0,0,0","0,0,0,0,0,1,0,0,0,0,0,1,1,1,1","0,0,3,0,9,0,5,0,2,0,0,0,0,0,0","1,0,0,0,0,0,0,3,0,0,0,0,0,0,0","1,0,0,0,0,0,0,3,0,0,0,0,0,0,0","0,0,13,0,30,0,27,0,3,0,32,0,0,3,0","9,10,51,59,118,25,65,20,50,13,68,25,13,19,10","22,26,30,33,33,33,33","12.02154293635704,0,0,0,22.443746677140062,-10.067223295204872,0",18.0,37.0,0.0,
0,27496,Team New Mark,2024,USA,False,"False,False,False","NONE,NONE,OBSERVATION_ZONE","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0","1,0,0","0,0,6","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0","0,0,3","2,0,30",15,3.575000000000033,1.0,2.0,0.0,
0,23913,Circuit Surfers,2023,USA,False,"False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False","NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,OBSERVATION_ZONE,NONE,OBSERVATION_ZONE,NONE,NONE,NONE,OBSERVATION_ZONE,NONE,NONE","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0","6,2,0,2,4,0,0,0,0,0,0,2,0,4,1,0,2,1","0,1,3,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0","0,0,0,0,0,0,4,2,0,0,1,0,0,0,0,5,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,1,4,5,3,6,0,5,0,0,0,0,0,0,0","0,0,2,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0","0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,3,0,0,3,3,32,10,0,0,33,0,0,0,3,8,0,0","15,11,27,4,21,55,82,61,63,42,73,10,0,11,5,43,4,17","25,23,13,13,13","0,-3.3116707007043384,0,21.076201443650298,-1.1352427265774137",16.0,19.0,0.0,
0,20241,Roaring Robotics,2021,USA,False,"False,False,False,False,False,False,False,False,False,False","ASCENT_1,NONE,ASCENT_1,ASCENT_1,OBSERVATION_ZONE,OBSERVATION_ZONE,ASCENT_1,ASCENT_1,ASCENT_1,OBSERVATION_ZONE","0,0,0,0,0,0,0,0,0,0","0,0,0,1,0,0,0,0,0,0","0,1,0,0,0,0,0,0,0,3","0,0,0,0,0,0,0,0,0,0","0,0,1,0,1,0,1,1,0,0","0,0,4,2,4,2,4,4,4,0","0,0,0,1,0,0,0,0,0,0","0,2,0,1,1,0,0,0,0,9","0,0,0,0,0,0,0,0,0,0","1,3,1,0,5,0,4,4,4,6","0,0,0,0,0,0,0,0,0,0","0,0,0,1,0,0,0,0,0,0","3,8,10,4,13,0,13,13,0,24","16,61,36,19,84,22,54,66,54,135","24,12","3.1077350208020476,18.505898804846307",5.0,5.0,0.0,
